id;name;height;weight;hp;attack;defense;s_attack;s_defense;speed;type;evo_set;info;text_basic;height_text;weight_text;hp_text;attack_text;defense_text;s_attack_text;s_defense_text;speed_text;full_text
937;ceruledge;16;620;75;125;80;60;100;85;{fire,ghost};490;The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.;ceruledge: The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.;Ceruledge is 16 decimeters tall.;Ceruledge weighs 620 hectograms.;Ceruledge has 75 HP.;Ceruledge has 125 attack points.;Ceruledge has 80 defense points.;Ceruledge has 60 special attack.;Ceruledge has 100 special defense.;Ceruledge has 85 speed.;ceruledge: The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal. ceruledge is 16 decimeters tall. ceruledge weighs 620 hectograms. ceruledge has 75 HP. ceruledge has 125 attack points. ceruledge has 80 defense points. ceruledge has 60 special attack. ceruledge has 100 special defense. ceruledge has 85 speed.
938;tadbulb;3;4;61;31;41;59;35;45;{electric};491;Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies.;tadbulb: Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies.;Tadbulb is 3 decimeters tall.;Tadbulb weighs 4 hectograms.;Tadbulb has 61 HP.;Tadbulb has 31 attack points.;Tadbulb has 41 defense points.;Tadbulb has 59 special attack.;Tadbulb has 35 special defense.;Tadbulb has 45 speed.;tadbulb: Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies. tadbulb is 3 decimeters tall. tadbulb weighs 4 hectograms. tadbulb has 61 HP. tadbulb has 31 attack points. tadbulb has 41 defense points. tadbulb has 59 special attack. tadbulb has 35 special defense. tadbulb has 45 speed.
939;bellibolt;12;1130;109;64;91;103;83;45;{electric};491;When this PokÈmon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity.;bellibolt: When this PokÈmon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity.;Bellibolt is 12 decimeters tall.;Bellibolt weighs 1130 hectograms.;Bellibolt has 109 HP.;Bellibolt has 64 attack points.;Bellibolt has 91 defense points.;Bellibolt has 103 special attack.;Bellibolt has 83 special defense.;Bellibolt has 45 speed.;bellibolt: When this PokÈmon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity. bellibolt is 12 decimeters tall. bellibolt weighs 1130 hectograms. bellibolt has 109 HP. bellibolt has 64 attack points. bellibolt has 91 defense points. bellibolt has 103 special attack. bellibolt has 83 special defense. bellibolt has 45 speed.
940;wattrel;4;36;40;40;35;55;40;70;{electric,flying};492;When its wings catch the wind, the bones within produce electricity. This PokÈmon dives into the ocean, catching prey by electrocuting them.;wattrel: When its wings catch the wind, the bones within produce electricity. This PokÈmon dives into the ocean, catching prey by electrocuting them.;Wattrel is 4 decimeters tall.;Wattrel weighs 36 hectograms.;Wattrel has 40 HP.;Wattrel has 40 attack points.;Wattrel has 35 defense points.;Wattrel has 55 special attack.;Wattrel has 40 special defense.;Wattrel has 70 speed.;wattrel: When its wings catch the wind, the bones within produce electricity. This PokÈmon dives into the ocean, catching prey by electrocuting them. wattrel is 4 decimeters tall. wattrel weighs 36 hectograms. wattrel has 40 HP. wattrel has 40 attack points. wattrel has 35 defense points. wattrel has 55 special attack. wattrel has 40 special defense. wattrel has 70 speed.
941;kilowattrel;14;386;70;70;60;105;60;125;{electric,flying};492;Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this PokÈmon can fly over 430 miles in a day.;kilowattrel: Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this PokÈmon can fly over 430 miles in a day.;Kilowattrel is 14 decimeters tall.;Kilowattrel weighs 386 hectograms.;Kilowattrel has 70 HP.;Kilowattrel has 70 attack points.;Kilowattrel has 60 defense points.;Kilowattrel has 105 special attack.;Kilowattrel has 60 special defense.;Kilowattrel has 125 speed.;kilowattrel: Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this PokÈmon can fly over 430 miles in a day. kilowattrel is 14 decimeters tall. kilowattrel weighs 386 hectograms. kilowattrel has 70 HP. kilowattrel has 70 attack points. kilowattrel has 60 defense points. kilowattrel has 105 special attack. kilowattrel has 60 special defense. kilowattrel has 125 speed.
942;maschiff;5;160;60;78;60;40;51;51;{dark};493;It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiffís face.;maschiff: It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiffís face.;Maschiff is 5 decimeters tall.;Maschiff weighs 160 hectograms.;Maschiff has 60 HP.;Maschiff has 78 attack points.;Maschiff has 60 defense points.;Maschiff has 40 special attack.;Maschiff has 51 special defense.;Maschiff has 51 speed.;maschiff: It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiffís face. maschiff is 5 decimeters tall. maschiff weighs 160 hectograms. maschiff has 60 HP. maschiff has 78 attack points. maschiff has 60 defense points. maschiff has 40 special attack. maschiff has 51 special defense. maschiff has 51 speed.
943;mabosstiff;11;610;80;120;90;60;70;85;{dark};493;This PokÈmon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.;mabosstiff: This PokÈmon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.;Mabosstiff is 11 decimeters tall.;Mabosstiff weighs 610 hectograms.;Mabosstiff has 80 HP.;Mabosstiff has 120 attack points.;Mabosstiff has 90 defense points.;Mabosstiff has 60 special attack.;Mabosstiff has 70 special defense.;Mabosstiff has 85 speed.;mabosstiff: This PokÈmon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies. mabosstiff is 11 decimeters tall. mabosstiff weighs 610 hectograms. mabosstiff has 80 HP. mabosstiff has 120 attack points. mabosstiff has 90 defense points. mabosstiff has 60 special attack. mabosstiff has 70 special defense. mabosstiff has 85 speed.
944;shroodle;2;7;40;65;35;40;35;75;{poison,normal};494;Though usually a mellow PokÈmon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire.;shroodle: Though usually a mellow PokÈmon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire.;Shroodle is 2 decimeters tall.;Shroodle weighs 7 hectograms.;Shroodle has 40 HP.;Shroodle has 65 attack points.;Shroodle has 35 defense points.;Shroodle has 40 special attack.;Shroodle has 35 special defense.;Shroodle has 75 speed.;shroodle: Though usually a mellow PokÈmon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire. shroodle is 2 decimeters tall. shroodle weighs 7 hectograms. shroodle has 40 HP. shroodle has 65 attack points. shroodle has 35 defense points. shroodle has 40 special attack. shroodle has 35 special defense. shroodle has 75 speed.
945;grafaiai;7;272;63;95;65;80;72;110;{poison,normal};494;The color of the poisonous saliva depends on what the PokÈmon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.;grafaiai: The color of the poisonous saliva depends on what the PokÈmon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.;Grafaiai is 7 decimeters tall.;Grafaiai weighs 272 hectograms.;Grafaiai has 63 HP.;Grafaiai has 95 attack points.;Grafaiai has 65 defense points.;Grafaiai has 80 special attack.;Grafaiai has 72 special defense.;Grafaiai has 110 speed.;grafaiai: The color of the poisonous saliva depends on what the PokÈmon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests. grafaiai is 7 decimeters tall. grafaiai weighs 272 hectograms. grafaiai has 63 HP. grafaiai has 95 attack points. grafaiai has 65 defense points. grafaiai has 80 special attack. grafaiai has 72 special defense. grafaiai has 110 speed.
946;bramblin;6;6;40;65;30;45;35;60;{grass,ghost};495;A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a PokÈmon.;bramblin: A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a PokÈmon.;Bramblin is 6 decimeters tall.;Bramblin weighs 6 hectograms.;Bramblin has 40 HP.;Bramblin has 65 attack points.;Bramblin has 30 defense points.;Bramblin has 45 special attack.;Bramblin has 35 special defense.;Bramblin has 60 speed.;bramblin: A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a PokÈmon. bramblin is 6 decimeters tall. bramblin weighs 6 hectograms. bramblin has 40 HP. bramblin has 65 attack points. bramblin has 30 defense points. bramblin has 45 special attack. bramblin has 35 special defense. bramblin has 60 speed.
947;brambleghast;12;60;55;115;70;80;70;90;{grass,ghost};495;It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it.;brambleghast: It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it.;Brambleghast is 12 decimeters tall.;Brambleghast weighs 60 hectograms.;Brambleghast has 55 HP.;Brambleghast has 115 attack points.;Brambleghast has 70 defense points.;Brambleghast has 80 special attack.;Brambleghast has 70 special defense.;Brambleghast has 90 speed.;brambleghast: It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it. brambleghast is 12 decimeters tall. brambleghast weighs 60 hectograms. brambleghast has 55 HP. brambleghast has 115 attack points. brambleghast has 70 defense points. brambleghast has 80 special attack. brambleghast has 70 special defense. brambleghast has 90 speed.
948;toedscool;9;330;40;40;35;50;100;70;{ground,grass};496;Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.;toedscool: Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.;Toedscool is 9 decimeters tall.;Toedscool weighs 330 hectograms.;Toedscool has 40 HP.;Toedscool has 40 attack points.;Toedscool has 35 defense points.;Toedscool has 50 special attack.;Toedscool has 100 special defense.;Toedscool has 70 speed.;toedscool: Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious. toedscool is 9 decimeters tall. toedscool weighs 330 hectograms. toedscool has 40 HP. toedscool has 40 attack points. toedscool has 35 defense points. toedscool has 50 special attack. toedscool has 100 special defense. toedscool has 70 speed.
949;toedscruel;19;580;80;70;65;80;120;100;{ground,grass};496;These PokÈmon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.;toedscruel: These PokÈmon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.;Toedscruel is 19 decimeters tall.;Toedscruel weighs 580 hectograms.;Toedscruel has 80 HP.;Toedscruel has 70 attack points.;Toedscruel has 65 defense points.;Toedscruel has 80 special attack.;Toedscruel has 120 special defense.;Toedscruel has 100 speed.;toedscruel: These PokÈmon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach. toedscruel is 19 decimeters tall. toedscruel weighs 580 hectograms. toedscruel has 80 HP. toedscruel has 70 attack points. toedscruel has 65 defense points. toedscruel has 80 special attack. toedscruel has 120 special defense. toedscruel has 100 speed.
950;klawf;13;790;70;100;115;35;55;75;{rock};497;Klawf hangs upside-down from cliffs, waiting for prey. But Klawf canít remain in this position for long because its blood rushes to its head.;klawf: Klawf hangs upside-down from cliffs, waiting for prey. But Klawf canít remain in this position for long because its blood rushes to its head.;Klawf is 13 decimeters tall.;Klawf weighs 790 hectograms.;Klawf has 70 HP.;Klawf has 100 attack points.;Klawf has 115 defense points.;Klawf has 35 special attack.;Klawf has 55 special defense.;Klawf has 75 speed.;klawf: Klawf hangs upside-down from cliffs, waiting for prey. But Klawf canít remain in this position for long because its blood rushes to its head. klawf is 13 decimeters tall. klawf weighs 790 hectograms. klawf has 70 HP. klawf has 100 attack points. klawf has 115 defense points. klawf has 35 special attack. klawf has 55 special defense. klawf has 75 speed.
